iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
25;403;[-0.0000000001,-0.0000000002];[-0.0000000001,-0.0000000001];[-0.0000000001,-0.0000000001];0.0000000005;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;407;[-0.0000000006,0.0000000002];[-0.0000000004,0.0000000001];[-0.0000000004,0.0000000001];0.0000000012;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;409;[-0.0000000008,-0.0000000002];[-0.0000000004,-0.0000000000];[-0.0000000004,-0.0000000000];0.0000000012;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;410;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;411;[-0.0000000007,0.0000000001];[-0.0000000006,0.0000000002];[-0.0000000006,0.0000000002];0.0000000018;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;412;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000002;[0.0000000001,0.0000000001];0.0000000004;0.7348902411;2.7838678035;0.0000000001
25;413;[1.7794649493,0.0000000002];[0.7043510896,0.0000000002];[0.7043510896,0.0000000002];3.1832298912;[0.0000000001,0.0000000001];0.0000000004;0.6804624258;2.7132907180;0.0000000001
25;414;[0.0000000000,7.4255182585];[0.6121492771,4.1704871800];[0.6121492771,4.1704871800];10.8311734171;[0.0000000001,0.0000000001];0.0000000004;0.5846121755;2.2448545731;0.0000000001
25;415;[-0.0000000007,-0.0000000001];[-0.0000000004,-0.0000000000];[-0.0000000004,-0.0000000000];0.0000000013;[0.0000000001,0.0000000001];0.0000000004;0.5846121755;2.2448545731;0.0000000001
25;416;[0.0000000000,4.1478802407];[0.4491255206,2.2185295375];[0.4491255206,2.2185295375];7.5106337049;[0.0000000001,0.0000000001];0.0000000004;0.5381259265;2.0752934026;0.0000000001
25;417;[-0.0000000008,0.0000000002];[-0.0000000005,0.0000000000];[-0.0000000005,0.0000000000];0.0000000015;[0.0000000001,0.0000000001];0.0000000004;0.5381259265;2.0752934026;0.0000000001
25;418;[-0.0000000008,-0.0000000001];[-0.0000000008,-0.0000000000];[-0.0000000008,-0.0000000000];0.0000000022;[0.0000000001,0.0000000001];0.0000000004;0.5381259265;2.0752934026;0.0000000001
26;336;[0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000009;0.0000000007;0.0000000001
26;356;[0.0000000000,0.0000000001];[-0.0000000001,0.0000000000];[-0.0000000001,0.0000000000];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000009;0.0000000007;0.0000000001
26;338;[-0.0000000001,0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.0000000009;0.0000000007;0.0000000001
26;382;[0.0000000000,0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.0000000009;0.0000000007;0.0000000001
26;408;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000009;0.0000000007;0.0000000001
26;353;[-0.0000000002,-0.0000000009];[0.0000000000,0.0000000003];[0.0000000000,0.0000000003];0.0000000010;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;412;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;332;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;402;[-0.0000000000,0.0000000002];[-0.0000000000,0.0000000002];[-0.0000000000,0.0000000002];0.0000000006;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;404;[0.0000000001,0.0000000002];[0.0000000001,0.0000000000];[0.0000000001,0.0000000000];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000007;0.0000000001
26;326;[0.0000000000,-0.0000000001];[0.0000000001,-0.0000000001];[0.0000000001,-0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000007;0.0000000001
26;410;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000007;0.0000000001
26;406;[-0.0000000008,0.0000000002];[-0.0000000005,0.0000000001];[-0.0000000005,0.0000000001];0.0000000015;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;298;[-0.0000000005,0.0000000006];[-0.0000000005,0.0000000003];[-0.0000000005,0.0000000003];0.0000000017;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;417;[-0.0000000005,0.0000000000];[-0.0000000005,0.0000000000];[-0.0000000005,0.0000000000];0.0000000015;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;411;[-0.0000000006,0.0000000002];[-0.0000000006,0.0000000002];[-0.0000000006,0.0000000002];0.0000000018;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;418;[-0.0000000008,-0.0000000000];[-0.0000000008,-0.0000000000];[-0.0000000008,-0.0000000000];0.0000000022;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;419;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;420;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.0000000008;0.0000000006;0.0000000001
26;421;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.0000000007;0.0000000006;0.0000000001
26;422;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.0000000007;0.0000000006;0.0000000001
26;423;[2.6013143986,0.0000000000];[2.5675331148,0.0000000000];[2.5675331148,0.0000000000];7.7626611700;[-0.0000000000,0.0000000000];0.0000000002;0.0000000007;0.0000000006;0.0000000001
26;424;[-0.0000000001,0.0000000000];[-0.0000000001,0.0000000000];[-0.0000000001,0.0000000000];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.2217903198;1.2932486815;0.0000000001
26;425;[-0.0000000000,0.0000000002];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[-0.0000000000,0.0000000000];0.0000000002;0.2156294776;1.2756811891;0.0000000001
26;426;[0.0000000000,20.9116693674];[0.0000000000,2.8288120499];[0.0000000000,2.8288120499];7.2216999458;[-0.0000000000,0.0000000000];0.0000000002;0.2098016539;1.2588099193;0.0000000001
26;427;[0.0000000001,-24.4104999347];[0.0000000001,-13.3836504352];[0.0000000001,-13.3836504352];18.5688127309;[-0.0000000000,0.0000000000];0.0000000002;0.3943252932;1.6741309289;0.0000000001
26;428;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.8603377916;3.3140942270;0.0000000001
26;429;[-0.0000000005,0.0000000002];[-0.0000000005,0.0000000001];[-0.0000000005,0.0000000001];0.0000000015;[-0.0000000000,0.0000000000];0.0000000002;0.8388293468;3.2751613619;0.0000000001
26;430;[-0.0000000006,0.0000000001];[-0.0000000006,0.0000000001];[-0.0000000006,0.0000000001];0.0000000018;[-0.0000000000,0.0000000000];0.0000000002;0.8183700945;3.2375606246;0.0000000001
26;431;[-0.0000000006,0.0000000002];[-0.0000000006,0.0000000001];[-0.0000000006,0.0000000001];0.0000000016;[-0.0000000000,0.0000000000];0.0000000002;0.7988850922;3.2012182740;0.0000000001
26;432;[-0.0000000005,0.0000000000];[-0.0000000005,0.0000000000];[-0.0000000005,0.0000000000];0.0000000015;[-0.0000000000,0.0000000000];0.0000000002;0.7803063692;3.1660661142;0.0000000001
26;361;[0.0000000000,0.0000000005];[0.0000000000,0.0000000003];[0.0000000000,0.0000000003];0.0000000008;[-0.0000000000,0.0000000000];0.0000000002;0.7625721336;3.1320409748;0.0000000001
26;375;[0.0000000003,0.0000000001];[0.0000000002,0.0000000001];[0.0000000002,0.0000000001];0.0000000007;[-0.0000000000,0.0000000000];0.0000000002;0.7625721336;3.1320409748;0.0000000001
26;388;[-0.0000000000,0.0000000002];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.7625721336;3.1320409748;0.0000000001
26;391;[0.0000000000,0.0000000002];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409748;0.0000000001
26;393;[-0.0000000003,0.0000000001];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409748;0.0000000001
26;395;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409748;0.0000000001
26;396;[0.0000000002,0.0000000003];[0.0000000000,0.0000000002];[0.0000000000,0.0000000002];0.0000000005;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409748;0.0000000001
26;403;[-0.0000000001,-0.0000000001];[-0.0000000000,-0.0000000000];[-0.0000000000,-0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409748;0.0000000001
26;407;[-0.0000000004,0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409749;0.0000000001
26;409;[-0.0000000004,-0.0000000000];[-0.0000000001,-0.0000000000];[-0.0000000001,-0.0000000000];0.0000000004;[-0.0000000000,0.0000000000];0.0000000002;0.7625721335;3.1320409749;0.0000000001
26;415;[-0.0000000004,-0.0000000000];[-0.0000000002,-0.0000000000];[-0.0000000002,-0.0000000000];0.0000000006;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;300;[0.0000000001,0.0000000003];[0.0000000001,0.0000000002];[0.0000000001,0.0000000002];0.0000000005;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;392;[0.0000000001,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000004;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;419;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;420;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;421;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;422;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7625721334;3.1320409749;0.0000000001
26;423;[2.5675331148,0.0000000000];[1.3613491382,0.0000000000];[1.3613491382,0.0000000000];5.0259231830;[-0.0000000000,0.0000000000];0.0000000002;0.7003735428;3.0174893380;0.0000000001
26;424;[-0.0000000001,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,0.0000000000];0.0000000002;0.7003735428;3.0174893380;0.0000000001
26;425;[0.0000000000,0.0000000001];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.7003735428;3.0174893380;0.0000000001
26;426;[0.0000000000,2.8288120499];[0.0000000000,0.3549421289];[0.0000000000,0.3549421289];2.4837091954;[-0.0000000000,0.0000000000];0.0000000002;0.5926919349;2.8634572133;0.0000000001
26;427;[0.0000000001,-13.3836504352];[0.0000000000,-2.6643006067];[0.0000000000,-2.6643006067];7.7212437437;[-0.0000000000,0.0000000000];0.0000000002;0.3461562761;1.3962128712;0.0000000001
26;428;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,0.0000000000];0.0000000002;0.3461562761;1.3962128712;0.0000000001
26;429;[-0.0000000005,0.0000000001];[-0.0000000002,0.0000000000];[-0.0000000002,0.0000000000];0.0000000006;[-0.0000000000,0.0000000000];0.0000000002;0.3461562760;1.3962128712;0.0000000001
26;430;[-0.0000000006,0.0000000001];[-0.0000000003,0.0000000001];[-0.0000000003,0.0000000001];0.0000000008;[-0.0000000000,0.0000000000];0.0000000002;0.3461562760;1.3962128712;0.0000000001
26;431;[-0.0000000006,0.0000000001];[-0.0000000004,0.0000000001];[-0.0000000004,0.0000000001];0.0000000011;[-0.0000000000,0.0000000000];0.0000000002;0.3461562760;1.3962128712;0.0000000001
26;432;[-0.0000000005,0.0000000000];[-0.0000000002,0.0000000000];[-0.0000000002,0.0000000000];0.0000000006;[-0.0000000000,0.0000000000];0.0000000002;0.3461562760;1.3962128712;0.0000000001
27;336;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;356;[-0.0000000001,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;382;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;408;[-0.0000000000,0.0000000001];[0.0000000000,-0.0000000000];[0.0000000000,-0.0000000000];0.0000000000;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;424;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;412;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;332;[0.0000000000,0.0000000001];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;391;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;428;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;404;[0.0000000001,0.0000000000];[0.0000000001,0.0000000000];[0.0000000001,0.0000000000];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;326;[0.0000000001,-0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;353;[0.0000000000,0.0000000003];[-0.0000000000,0.0000000002];[-0.0000000000,0.0000000002];0.0000000006;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;421;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;406;[-0.0000000005,0.0000000001];[-0.0000000002,0.0000000001];[-0.0000000002,0.0000000001];0.0000000006;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000004;0.0000000000
27;298;[-0.0000000005,0.0000000003];[-0.0000000003,0.0000000001];[-0.0000000003,0.0000000001];0.0000000009;[0.0000000000,0.0000000000];0.0000000000;0.0000000003;0.0000000003;0.0000000000
27;417;[-0.0000000005,0.0000000000];[-0.0000000004,0.0000000001];[-0.0000000004,0.0000000001];0.0000000011;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000003;0.0000000000
27;420;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000003;0.0000000000
27;410;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000003;0.0000000000
27;433;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000003;0.0000000000
27;434;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
27;435;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
27;436;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
27;437;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
27;438;[0.0000000000,7.8683955591];[0.0000000000,2.4795197020];[0.0000000000,2.4795197020];7.6296345647;[0.0000000000,0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
27;439;[18.5090328863,0.0000000000];[0.3294913151,0.0000000000];[0.3294913151,0.0000000000];2.3312335627;[0.0000000000,0.0000000000];0.0000000000;0.2119342937;1.2538201889;0.0000000000
27;440;[-0.0000000000,-26.6453859890];[-0.0000000000,-17.3028611423];[-0.0000000000,-17.3028611423];19.5865197940;[0.0000000000,0.0000000000];0.0000000000;0.2692126523;1.2836222163;0.0000000000
27;441;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.7775628402;3.3415359700;0.0000000000
27;442;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.7576253315;3.3007065350;0.0000000000
27;443;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.7386846982;3.2613322731;0.0000000000
27;444;[-0.0000000003,0.0000000001];[-0.0000000001,0.0000000001];[-0.0000000001,0.0000000001];0.0000000003;[0.0000000000,0.0000000000];0.0000000000;0.7206679983;3.2233291162;0.0000000000
27;445;[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];[-0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.7035092364;3.1866196108;0.0000000000
27;446;[-0.0000000004,0.0000000001];[-0.0000000004,0.0000000001];[-0.0000000004,0.0000000001];0.0000000011;[0.0000000000,0.0000000000];0.0000000000;0.6871485565;3.1511322667;0.0000000000
27;388;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;393;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;395;[0.0000000000,0.0000000001];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;403;[-0.0000000000,-0.0000000000];[0.0000000000,-0.0000000000];[0.0000000000,-0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;407;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;409;[-0.0000000001,-0.0000000000];[-0.0000000000,-0.0000000000];[-0.0000000000,-0.0000000000];0.0000000000;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;300;[0.0000000001,0.0000000002];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;392;[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000003;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;419;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;422;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;425;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;338;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;433;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;434;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;435;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;436;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;437;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.6715315439;3.1168009828;0.0000000000
27;438;[0.0000000000,2.4795197020];[0.0000000000,1.8159621950];[0.0000000000,1.8159621950];5.2316067258;[0.0000000000,0.0000000000];0.0000000000;0.6170309112;3.0139227010;0.0000000000
27;439;[0.3294913151,0.0000000000];[0.1507598987,0.0000000000];[0.1507598987,0.0000000000];0.9324669061;[0.0000000000,0.0000000000];0.0000000000;0.5852407599;3.0030312876;0.0000000000
27;440;[-0.0000000000,-17.3028611423];[-0.0000000000,-1.4906238956];[-0.0000000000,-1.4906238956];5.5187913449;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;441;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;442;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;443;[-0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;444;[-0.0000000001,0.0000000001];[-0.0000000001,0.0000000000];[-0.0000000001,0.0000000000];0.0000000002;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;445;[-0.0000000000,0.0000000001];[0.0000000000,0.0000000001];[0.0000000000,0.0000000001];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.2655196588;1.1240574946;0.0000000000
27;446;[-0.0000000004,0.0000000001];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[0.0000000000,0.0000000000];0.0000000000;0.2655196587;1.1240574946;0.0000000000
28;336;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;356;[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];[-0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;382;[-0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;408;[0.0000000000,-0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;424;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;435;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000001;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000002;0.0000000002;0.0000000000
28;391;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000001;0.0000000002;0.0000000000
28;409;[-0.0000000000,-0.0000000000];[-0.0000000000,-0.0000000000];[-0.0000000000,-0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000001;0.0000000002;0.0000000000
28;332;[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];[0.0000000000,0.0000000000];0.0000000000;[-0.0000000000,-0.0000000000];0.0000000000;0.0000000001;0.0000000002;0.0000000000
